ACCIDENT DATE,ACCIDENT TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-08-06T00:00:00.000,17:01,BROOKLYN,11228,40.6206860,-74.0142100,"{'type': 'Point', 'coordinates': [-74.01421, 40.620686]}",11 AVENUE                       ,79 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4184057,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-20T00:00:00.000,14:30,QUEENS,11432,40.7154000,-73.8028900,"{'type': 'Point', 'coordinates': [-73.80289, 40.7154]}",,,83-11     164 STREET                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4196575,Sedan,Sedan,,,
2019-08-04T00:00:00.000,10:17,MANHATTAN,10002,40.7209430,-73.9841200,"{'type': 'Point', 'coordinates': [-73.98412, 40.720943]}",,,13        CLINTON STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4182912,Station Wagon/Sport Utility Vehicle,,,,
2019-08-12T00:00:00.000,11:30,BROOKLYN,11201,40.6960330,-73.9845300,"{'type': 'Point', 'coordinates': [-73.98453, 40.696033]}",TILLARY STREET                  ,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,Unspecified,,,4194063,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-08-11T00:00:00.000,20:45,BROOKLYN,11236,40.6324350,-73.8881800,"{'type': 'Point', 'coordinates': [-73.88818, 40.632435]}",ROCKAWAY PARKWAY                ,SKIDMORE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4192530,Sedan,,,,
2019-08-23T00:00:00.000,16:25,,,40.6405830,-73.9189400,"{'type': 'Point', 'coordinates': [-73.91894, 40.640583]}",FOSTER AVENUE                   ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4200506,Sedan,Sedan,,,
2019-08-03T00:00:00.000,17:30,QUEENS,11385,40.7124500,-73.9185300,"{'type': 'Point', 'coordinates': [-73.91853, 40.71245]}",FLUSHING AVENUE                 ,WOODWARD AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Failure to Yield Right-of-Way,,,,4199119,Sedan,Sedan,,,
2019-08-14T00:00:00.000,18:28,QUEENS,11429,40.7031600,-73.7323200,"{'type': 'Point', 'coordinates': [-73.73232, 40.70316]}",MURDOCK AVENUE                  ,225 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4190977,Station Wagon/Sport Utility Vehicle,,,,
2019-08-08T00:00:00.000,10:30,,,40.8356900,-73.8685700,"{'type': 'Point', 'coordinates': [-73.86857, 40.83569]}",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4185934,Sedan,Tractor Truck Diesel,,,
2019-08-28T00:00:00.000,17:04,,,,,,MEADOW LAKE DRIVE               ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4196350,Station Wagon/Sport Utility Vehicle,,,,
2019-08-07T00:00:00.000,19:40,QUEENS,11367,40.7300150,-73.8234800,"{'type': 'Point', 'coordinates': [-73.82348, 40.730015]}",MAIN STREET                     ,JEWEL AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4184838,Sedan,Sedan,,,
2019-08-12T00:00:00.000,21:15,STATEN ISLAND,10308,40.5607760,-74.1627300,"{'type': 'Point', 'coordinates': [-74.16273, 40.560776]}",ARTHUR KILL ROAD                ,ARMSTRONG AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Failure to Yield Right-of-Way,,,,4187911,Sedan,Sedan,,,
2019-08-15T00:00:00.000,22:28,BROOKLYN,11214,40.6035200,-74.0115200,"{'type': 'Point', 'coordinates': [-74.01152, 40.60352]}",,,298       BAY 14 STREET                 ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4189367,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-22T00:00:00.000,7:30,QUEENS,11378,40.7311480,-73.8952600,"{'type': 'Point', 'coordinates': [-73.89526, 40.731148]}",,,69-11     53 AVENUE                     ,0,0,0,0,0,0,0,0,Driverless/Runaway Vehicle,Unspecified,,,,4194152,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-24T00:00:00.000,21:00,QUEENS,11413,40.6761550,-73.7556600,"{'type': 'Point', 'coordinates': [-73.75566, 40.676155]}",SPRINGFIELD BOULEVARD           ,CARSON STREET,,2,0,0,0,0,0,2,0,Turning Improperly,Unsafe Speed,,,,4194056,Sedan,Sedan,,,
2019-08-19T00:00:00.000,14:45,,,,,,harring street                  ,avenue r,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4191510,Sedan,Sedan,,,
2019-08-28T00:00:00.000,15:26,BRONX,10455,40.8131750,-73.8984500,"{'type': 'Point', 'coordinates': [-73.89845, 40.813175]}",BRUCKNER BOULEVARD              ,LEGGETT AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4196500,Box Truck,Station Wagon/Sport Utility Vehicle,,,
2019-08-16T00:00:00.000,21:32,MANHATTAN,10017,,,,EAST 49 STREET                  ,SECOND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4189764,Station Wagon/Sport Utility Vehicle,Taxi,,,
2019-08-13T00:00:00.000,17:00,MANHATTAN,10029,40.7944870,-73.9467540,"{'type': 'Point', 'coordinates': [-73.946754, 40.794487]}",,,1487      PARK AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,4188834,Station Wagon/Sport Utility Vehicle,,,,
2019-08-16T00:00:00.000,18:30,BROOKLYN,11209,40.6306040,-74.0281600,"{'type': 'Point', 'coordinates': [-74.02816, 40.630604]}",,,7608      3 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4189742,Station Wagon/Sport Utility Vehicle,,,,
2019-08-22T00:00:00.000,12:35,BROOKLYN,11219,40.6321070,-74.0070300,"{'type': 'Point', 'coordinates': [-74.00703, 40.632107]}",FORT HAMILTON PARKWAY           ,62 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4192945,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-23T00:00:00.000,23:30,MANHATTAN,10036,40.7553520,-73.9837400,"{'type': 'Point', 'coordinates': [-73.98374, 40.755352]}",,,1114      AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4193690,POLIC,Station Wagon/Sport Utility Vehicle,,,
2019-08-10T00:00:00.000,7:40,,,40.7396930,-73.8459800,"{'type': 'Point', 'coordinates': [-73.84598, 40.739693]}",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Glare,,,,,4186224,Station Wagon/Sport Utility Vehicle,,,,
2019-08-25T00:00:00.000,9:40,MANHATTAN,10002,40.7217560,-73.9875200,"{'type': 'Point', 'coordinates': [-73.98752, 40.721756]}",,,171       LUDLOW STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4194312,Taxi,Taxi,,,
2019-08-30T00:00:00.000,14:50,,,40.7820200,-73.9717300,"{'type': 'Point', 'coordinates': [-73.97173, 40.78202]}",CENTRAL PARK WEST               ,,,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Reaction to Uninvolved Vehicle,,,,4197796,Taxi,Bike,,,
2019-08-11T00:00:00.000,0:56,QUEENS,11433,40.6945880,-73.7934700,"{'type': 'Point', 'coordinates': [-73.79347, 40.694588]}",,,108-49    159 STREET                    ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4186941,Sedan,Sedan,,,
2019-08-19T00:00:00.000,9:45,MANHATTAN,10075,40.7710230,-73.9536500,"{'type': 'Point', 'coordinates': [-73.95365, 40.771023]}",EAST 77 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4191554,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-10T00:00:00.000,0:22,MANHATTAN,10036,40.7634660,-73.9928200,"{'type': 'Point', 'coordinates': [-73.99282, 40.763466]}",,,500       WEST 48 STREET                ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4186522,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-15T00:00:00.000,3:30,,,40.6266000,-74.1611900,"{'type': 'Point', 'coordinates': [-74.16119, 40.6266]}",AMITY PLACE                     ,FOREST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4190088,Convertible,,,,
2019-08-05T00:00:00.000,19:04,BROOKLYN,11234,40.6221000,-73.9252550,"{'type': 'Point', 'coordinates': [-73.925255, 40.6221]}",,,1541      EAST 52 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4184334,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-30T00:00:00.000,14:50,QUEENS,11434,40.6569440,-73.7687800,"{'type': 'Point', 'coordinates': [-73.76878, 40.656944]}",150 AVENUE                      ,ROCKAWAY BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4197314,Sedan,Sedan,,,
2019-08-31T00:00:00.000,23:25,BROOKLYN,11226,40.6405830,-73.9557300,"{'type': 'Point', 'coordinates': [-73.95573, 40.640583]}",FLATBUSH AVENUE                 ,DITMAS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4198118,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-23T00:00:00.000,12:51,,,,,,VERRAZANO BRIDGE UPPER          ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Reaction to Uninvolved Vehicle,,,,4194568,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-09T00:00:00.000,20:50,,,40.6552120,-73.9327200,"{'type': 'Point', 'coordinates': [-73.93272, 40.655212]}",LENOX ROAD                      ,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,4186722,Station Wagon/Sport Utility Vehicle,Bus,,,
2019-08-07T00:00:00.000,13:45,BROOKLYN,11249,40.7183600,-73.9585950,"{'type': 'Point', 'coordinates': [-73.958595, 40.71836]}",,,138       NORTH 7 STREET                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4185222,Sedan,Taxi,,,
2019-08-28T00:00:00.000,16:40,BROOKLYN,11215,40.6725730,-73.9900900,"{'type': 'Point', 'coordinates': [-73.99009, 40.672573]}",,,423       3 AVENUE                      ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4196403,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-21T00:00:00.000,16:38,MANHATTAN,10032,40.8411500,-73.9426960,"{'type': 'Point', 'coordinates': [-73.942696, 40.84115]}",,,177       FORT WASHINGTON AVENUE        ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4192778,Station Wagon/Sport Utility Vehicle,Taxi,,,
2019-08-05T00:00:00.000,17:25,BROOKLYN,11201,40.6891440,-73.9907100,"{'type': 'Point', 'coordinates': [-73.99071, 40.689144]}",ATLANTIC AVENUE                 ,BOERUM PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4183624,Van,Sedan,,,
2019-08-14T00:00:00.000,12:07,,,40.8424220,-73.9281850,"{'type': 'Point', 'coordinates': [-73.928185, 40.842422]}",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4188952,Tractor Truck Diesel,Sedan,,,
2019-08-14T00:00:00.000,19:03,BRONX,10461,40.8389240,-73.8310550,"{'type': 'Point', 'coordinates': [-73.831055, 40.838924]}",EDISON AVENUE                   ,LASALLE AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4190615,Sedan,Sedan,,,
2019-08-13T00:00:00.000,13:38,,,40.6649600,-73.8222600,"{'type': 'Point', 'coordinates': [-73.82226, 40.66496]}",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4188113,Sedan,Sedan,,,
2019-08-02T00:00:00.000,14:50,,,40.7693330,-73.8417360,"{'type': 'Point', 'coordinates': [-73.841736, 40.769333]}",31 AVENUE                       ,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4181852,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-25T00:00:00.000,15:35,BROOKLYN,11235,40.5910220,-73.9498440,"{'type': 'Point', 'coordinates': [-73.949844, 40.591022]}",,,2892      OCEAN AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,4194625,Sedan,,,,
2019-08-19T00:00:00.000,17:16,,,40.8449400,-73.9204400,"{'type': 'Point', 'coordinates': [-73.92044, 40.84494]}",CROSS BRONX EXPRESSWAY          ,NELSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4191676,Station Wagon/Sport Utility Vehicle,,,,
2019-08-04T00:00:00.000,0:35,,,40.5843430,-73.9620000,"{'type': 'Point', 'coordinates': [-73.962, 40.584343]}",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4183008,Station Wagon/Sport Utility Vehicle,,,,
2019-08-10T00:00:00.000,14:37,,,40.7452430,-73.9848000,"{'type': 'Point', 'coordinates': [-73.9848, 40.745243]}",EAST 30 STREET                  ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4186930,Motorcycle,,,,
2019-08-25T00:00:00.000,8:50,BROOKLYN,11207,40.6723140,-73.8930360,"{'type': 'Point', 'coordinates': [-73.893036, 40.672314]}",PITKIN AVENUE                   ,WYONA STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4194207,Sedan,Sedan,,,
2019-08-15T00:00:00.000,10:25,MANHATTAN,10035,40.8069150,-73.9355700,"{'type': 'Point', 'coordinates': [-73.93557, 40.806915]}",EAST 129 STREET                 ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4191216,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-13T00:00:00.000,11:40,,,40.8106270,-73.9582800,"{'type': 'Point', 'coordinates': [-73.95828, 40.810627]}",WEST 122 STREET                 ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Driver Inattention/Distraction,,,,4190682,Taxi,Station Wagon/Sport Utility Vehicle,,,
2019-08-18T00:00:00.000,4:45,,,40.6906550,-73.8891750,"{'type': 'Point', 'coordinates': [-73.889175, 40.690655]}",JACKIE ROBINSON PKWY            ,,,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,4191010,Station Wagon/Sport Utility Vehicle,,,,
2019-08-19T00:00:00.000,15:05,BRONX,10451,40.8144230,-73.9301100,"{'type': 'Point', 'coordinates': [-73.93011, 40.814423]}",,,257       WALTON AVENUE                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4191519,Box Truck,Station Wagon/Sport Utility Vehicle,,,
2019-08-12T00:00:00.000,9:24,BROOKLYN,11204,40.6112560,-73.9745250,"{'type': 'Point', 'coordinates': [-73.974525, 40.611256]}",AVENUE O                        ,DAHILL ROAD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4187490,Station Wagon/Sport Utility Vehicle,,,,
2019-08-05T00:00:00.000,20:27,BRONX,10473,40.8078900,-73.8528440,"{'type': 'Point', 'coordinates': [-73.852844, 40.80789]}",SOUND VIEW AVENUE               ,STEPHENS AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,4183779,E-Sco,Sedan,,,
2019-08-21T00:00:00.000,7:10,BRONX,10456,40.8253670,-73.9075800,"{'type': 'Point', 'coordinates': [-73.90758, 40.825367]}",,,988       BOSTON ROAD                   ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4192542,Sedan,Sedan,,,
2019-08-15T00:00:00.000,16:44,,,40.8383060,-73.8289300,"{'type': 'Point', 'coordinates': [-73.82893, 40.838306]}",CROSBY AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4189315,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-08T00:00:00.000,12:20,MANHATTAN,10027,40.8120080,-73.9515150,"{'type': 'Point', 'coordinates': [-73.951515, 40.812008]}",WEST 127 STREET                 ,SAINT NICHOLAS AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4185339,Sedan,,,,
2019-08-25T00:00:00.000,12:50,BROOKLYN,11220,40.6447900,-74.0143300,"{'type': 'Point', 'coordinates': [-74.01433, 40.64479]}",53 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4194109,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-08T00:00:00.000,1:00,QUEENS,11369,40.7704280,-73.8754650,"{'type': 'Point', 'coordinates': [-73.875465, 40.770428]}",,,95-01     DITMARS BOULEVARD             ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4186499,Taxi,,,,
2019-08-09T00:00:00.000,17:55,,,40.6054800,-73.9392200,"{'type': 'Point', 'coordinates': [-73.93922, 40.60548]}",GERRITSEN AVENUE                ,AVENUE S,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4186066,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-08-06T00:00:00.000,10:30,,,40.7039340,-73.9598540,"{'type': 'Point', 'coordinates': [-73.959854, 40.703934]}",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4184228,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-06T00:00:00.000,22:20,,,40.7663960,-73.7809200,"{'type': 'Point', 'coordinates': [-73.78092, 40.766396]}",CLEARVIEW EXPRESSWAY            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4186200,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-24T00:00:00.000,18:37,BROOKLYN,11207,40.6718900,-73.8958740,"{'type': 'Point', 'coordinates': [-73.895874, 40.67189]}",PENNSYLVANIA AVENUE             ,PITKIN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4194182,Sedan,Sedan,,,
2019-08-07T00:00:00.000,20:30,,,40.6507640,-73.8848100,"{'type': 'Point', 'coordinates': [-73.88481, 40.650764]}",VANDALIA AVENUE                 ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4186640,Sedan,,,,
2019-08-10T00:00:00.000,13:20,,,40.6249120,-74.1467060,"{'type': 'Point', 'coordinates': [-74.146706, 40.624912]}",FOREST AVENUE                   ,WILLOW ROAD WEST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4186268,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-07T00:00:00.000,11:00,STATEN ISLAND,10305,40.6124600,-74.0693360,"{'type': 'Point', 'coordinates': [-74.069336, 40.61246]}",VERMONT AVENUE                  ,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4188519,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-16T00:00:00.000,14:40,BRONX,10469,40.8798870,-73.8551300,"{'type': 'Point', 'coordinates': [-73.85513, 40.879887]}",,,3736      PAULDING AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4190727,Station Wagon/Sport Utility Vehicle,,,,
2019-08-23T00:00:00.000,2:44,BRONX,10475,40.8802720,-73.8340400,"{'type': 'Point', 'coordinates': [-73.83404, 40.880272]}",HUNTER AVENUE                   ,TILLOTSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4194685,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-22T00:00:00.000,15:10,,,40.8815500,-73.9065000,"{'type': 'Point', 'coordinates': [-73.9065, 40.88155]}",CORLEAR AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4193441,Sedan,Sedan,,,
2019-08-29T00:00:00.000,18:17,BROOKLYN,11218,40.6405370,-73.9800800,"{'type': 'Point', 'coordinates': [-73.98008, 40.640537]}",DAHILL ROAD                     ,35 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4199044,Station Wagon/Sport Utility Vehicle,Taxi,,,
2019-08-17T00:00:00.000,16:00,BRONX,10459,40.8247400,-73.8995360,"{'type': 'Point', 'coordinates': [-73.899536, 40.82474]}",,,1041      PROSPECT AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4190104,Sedan,Sedan,,,
2019-08-14T00:00:00.000,17:10,BROOKLYN,11228,40.6076550,-74.0170300,"{'type': 'Point', 'coordinates': [-74.01703, 40.607655]}",CROPSEY AVENUE                  ,14 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4188712,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-08-07T00:00:00.000,10:50,MANHATTAN,10030,40.8184700,-73.9414000,"{'type': 'Point', 'coordinates': [-73.9414, 40.81847]}",WEST 140 STREET                 ,7 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4185508,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-21T00:00:00.000,8:25,QUEENS,11373,40.7335360,-73.8703500,"{'type': 'Point', 'coordinates': [-73.87035, 40.733536]}",WOODHAVEN BOULEVARD             ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Speed,Unsafe Lane Changing,,,,4192894,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-26T00:00:00.000,14:30,,,40.7131350,-73.8752800,"{'type': 'Point', 'coordinates': [-73.87528, 40.713135]}",78 STREET                       ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4195310,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-26T00:00:00.000,16:30,STATEN ISLAND,10305,40.5830420,-74.0961760,"{'type': 'Point', 'coordinates': [-74.096176, 40.583042]}",HYLAN BOULEVARD                 ,SEAVER AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4195754,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-18T00:00:00.000,15:30,,,40.7545200,-73.9491200,"{'type': 'Point', 'coordinates': [-73.94912, 40.75452]}",QUEENSBORO BRIDGE               ,VERNON BOULEVARD,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4191379,Sedan,Sedan,,,
2019-08-04T00:00:00.000,19:47,BROOKLYN,11219,40.6316680,-73.9956300,"{'type': 'Point', 'coordinates': [-73.99563, 40.631668]}",13 AVENUE                       ,55 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4183512,Taxi,Taxi,,,
2019-08-12T00:00:00.000,12:53,MANHATTAN,10022,40.7564500,-73.9703200,"{'type': 'Point', 'coordinates': [-73.97032, 40.75645]}",EAST 51 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4187612,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2019-08-15T00:00:00.000,18:33,,,40.8075500,-73.9529100,"{'type': 'Point', 'coordinates': [-73.95291, 40.80755]}",WEST 121 STREET                 ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4189602,Sedan,Sedan,,,
2019-08-07T00:00:00.000,7:00,BROOKLYN,11224,40.5755400,-73.9796450,"{'type': 'Point', 'coordinates': [-73.979645, 40.57554]}",WEST 12 STREET                  ,SURF AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4184739,Sedan,Tractor Truck Diesel,,,
2019-08-28T00:00:00.000,1:35,,,40.7284740,-73.8826140,"{'type': 'Point', 'coordinates': [-73.882614, 40.728474]}",LONG ISLAND EXPRESSWAY          ,,,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,,,,4195911,Sedan,Sedan,,,
2019-08-22T00:00:00.000,10:55,BROOKLYN,11203,40.6443700,-73.9306100,"{'type': 'Point', 'coordinates': [-73.93061, 40.64437]}",CLARENDON ROAD                  ,EAST 49 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4194367,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-11-24T00:00:00.000,13:26,,,,,,BAY PARKWAY                     ,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4246541,Sedan,Sedan,,,
2019-08-14T00:00:00.000,20:00,BRONX,10463,40.8823700,-73.8972800,"{'type': 'Point', 'coordinates': [-73.89728, 40.88237]}",WEST 238 STREET                 ,CANNON PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4189490,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-06T00:00:00.000,18:50,BROOKLYN,11226,40.6434250,-73.9458800,"{'type': 'Point', 'coordinates': [-73.94588, 40.643425]}",CLARENDON ROAD                  ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4184829,Sedan,Sedan,,,
